pref,date,ML,Low_90,High_90,Low_50,High_50
富山県,2020-02-29,3.13,0.67,7.15,1.88,4.47
富山県,2020-03-01,3.13,0.65,7.14,1.82,4.42
富山県,2020-03-02,3.14,0.64,7.14,1.86,4.46
富山県,2020-03-03,3.14,0.62,7.13,1.91,4.51
富山県,2020-03-04,3.14,0.61,7.13,1.84,4.45
富山県,2020-03-05,3.14,0.59,7.12,1.88,4.49
富山県,2020-03-06,3.15,0.58,7.12,1.96,4.57
富山県,2020-03-07,3.15,0.56,7.11,1.86,4.48
富山県,2020-03-08,3.15,0.55,7.11,1.90,4.52
富山県,2020-03-09,3.16,0.53,7.10,1.83,4.46
富山県,2020-03-10,3.16,0.61,7.18,1.87,4.50
富山県,2020-03-11,3.16,0.57,7.15,1.94,4.57
富山県,2020-03-12,3.16,0.55,7.14,1.85,4.49
富山県,2020-03-13,3.16,0.53,7.13,1.89,4.53
富山県,2020-03-14,3.17,0.51,7.12,1.83,4.48
富山県,2020-03-15,3.17,0.49,7.11,1.86,4.51
富山県,2020-03-16,3.17,0.56,7.18,1.92,4.57
富山県,2020-03-17,3.17,0.52,7.15,1.84,4.50
富山県,2020-03-18,3.18,0.49,7.13,1.88,4.54
富山県,2020-03-19,3.18,0.46,7.11,1.97,4.63
富山県,2020-03-20,3.18,0.44,7.10,1.85,4.52
富山県,2020-03-21,3.18,0.50,7.16,1.90,4.57
富山県,2020-03-22,3.19,0.46,7.13,1.83,4.51
富山県,2020-03-23,3.19,0.43,7.11,1.87,4.55
富山県,2020-03-24,3.19,0.51,7.19,1.93,4.61
富山県,2020-03-25,3.19,0.46,7.15,1.84,4.53
富山県,2020-03-26,3.20,0.42,7.12,1.89,4.58
富山県,2020-03-27,3.20,0.39,7.10,1.82,4.52
富山県,2020-03-28,3.20,0.44,7.15,1.85,4.55
富山県,2020-03-29,3.20,0.40,7.12,1.90,4.60
富山県,2020-03-30,3.04,0.44,6.38,1.82,4.25
富山県,2020-03-31,2.90,0.39,5.86,1.71,3.97
富山県,2020-04-01,3.17,0.68,6.11,2.01,4.25
富山県,2020-04-02,2.93,0.61,5.49,1.88,3.90
富山県,2020-04-03,2.48,0.34,4.68,1.58,3.40
富山県,2020-04-04,2.42,0.26,4.48,1.43,3.21
富山県,2020-04-05,2.37,0.24,4.35,1.50,3.23
富山県,2020-04-06,2.32,0.23,4.24,1.37,3.07
富山県,2020-04-07,2.50,0.42,4.48,1.63,3.32
富山県,2020-04-08,2.61,0.60,4.57,1.68,3.33
富山県,2020-04-09,2.65,0.70,4.50,1.77,3.34
富山県,2020-04-10,2.81,0.96,4.56,2.00,3.48
富山県,2020-04-11,2.70,1.03,4.34,1.97,3.33
富山県,2020-04-12,2.46,0.86,3.93,1.75,3.01
富山県,2020-04-13,2.29,0.79,3.67,1.66,2.84
富山県,2020-04-14,2.15,0.69,3.43,1.56,2.68
富山県,2020-04-15,2.13,0.78,3.39,1.54,2.61
富山県,2020-04-16,2.01,0.69,3.19,1.40,2.43
富山県,2020-04-17,2.00,0.72,3.12,1.47,2.45
富山県,2020-04-18,1.97,0.75,3.05,1.45,2.39
富山県,2020-04-19,1.94,0.80,3.00,1.46,2.36
富山県,2020-04-20,1.91,0.81,2.92,1.38,2.25
富山県,2020-04-21,1.87,0.79,2.82,1.41,2.24
富山県,2020-04-22,1.78,0.73,2.69,1.34,2.14
富山県,2020-04-23,1.67,0.65,2.55,1.21,1.99
富山県,2020-04-24,1.52,0.53,2.39,1.11,1.87
富山県,2020-04-25,1.45,0.47,2.30,1.03,1.78
富山県,2020-04-26,1.33,0.35,2.16,0.88,1.63
富山県,2020-04-27,1.28,0.34,2.13,0.89,1.63
富山県,2020-04-28,1.27,0.29,2.08,0.86,1.60
富山県,2020-04-29,1.21,0.23,2.01,0.80,1.54
富山県,2020-04-30,1.21,0.22,2.00,0.81,1.55
富山県,2020-05-01,1.20,0.21,1.99,0.73,1.48
富山県,2020-05-02,1.15,0.18,1.94,0.68,1.43
富山県,2020-05-03,1.10,0.10,1.85,0.65,1.40
富山県,2020-05-04,1.05,0.06,1.79,0.63,1.38
富山県,2020-05-05,1.05,0.10,1.83,0.60,1.36
富山県,2020-05-06,1.00,0.04,1.75,0.58,1.34
富山県,2020-05-07,1.00,0.04,1.76,0.55,1.32
富山県,2020-05-08,1.00,0.03,1.76,0.53,1.31
富山県,2020-05-09,1.00,0.03,1.77,0.51,1.30
富山県,2020-05-10,0.99,0.02,1.77,0.48,1.28
富山県,2020-05-11,0.99,0.01,1.77,0.54,1.34
富山県,2020-05-12,0.99,0.01,1.78,0.50,1.31
富山県,2020-05-13,0.99,0.00,1.78,0.47,1.29
富山県,2020-05-14,0.98,0.03,1.81,0.52,1.34
富山県,2020-05-15,0.98,0.01,1.80,0.47,1.30
富山県,2020-05-16,0.98,0.00,1.80,0.43,1.27
富山県,2020-05-17,0.98,0.00,1.81,0.47,1.31
富山県,2020-05-18,0.97,0.02,1.83,0.42,1.27
富山県,2020-05-19,0.90,0.00,1.77,0.35,1.19
富山県,2020-05-20,0.90,0.00,1.78,0.31,1.16
富山県,2020-05-21,0.89,0.00,1.79,0.36,1.21
富山県,2020-05-22,0.89,0.00,1.80,0.30,1.16
富山県,2020-05-23,0.88,0.00,1.81,0.37,1.23
富山県,2020-05-24,0.87,0.00,1.82,0.29,1.16
富山県,2020-05-25,0.87,0.00,1.83,0.23,1.11
富山県,2020-05-26,0.86,0.00,1.84,0.26,1.14
富山県,2020-05-27,0.85,0.00,1.85,0.20,1.09
富山県,2020-05-28,0.85,0.00,1.86,0.23,1.12
富山県,2020-05-29,0.84,0.00,1.86,0.28,1.17
富山県,2020-05-30,0.83,0.00,1.87,0.18,1.08
富山県,2020-05-31,0.82,0.00,1.88,0.21,1.11
富山県,2020-06-01,0.81,0.00,1.89,0.13,1.04
富山県,2020-06-02,0.80,0.00,1.90,0.15,1.06
富山県,2020-06-03,0.79,0.00,1.91,0.17,1.08
富山県,2020-06-04,0.78,0.00,1.92,0.11,1.03
富山県,2020-06-05,0.77,0.00,1.93,0.12,1.04
富山県,2020-06-06,0.76,0.00,1.94,0.13,1.05
富山県,2020-06-07,0.74,0.00,1.94,0.15,1.07
富山県,2020-06-08,0.73,0.00,1.95,0.09,1.02
富山県,2020-06-09,0.72,0.00,1.96,0.10,1.03
富山県,2020-06-10,0.70,0.00,1.97,0.11,1.04
富山県,2020-06-11,0.69,0.00,1.98,0.12,1.05
富山県,2020-06-12,0.67,0.00,1.99,0.07,1.01
富山県,2020-06-13,0.66,0.00,1.99,0.08,1.02
富山県,2020-06-14,0.64,0.00,2.00,0.08,1.02
富山県,2020-06-15,0.62,0.00,2.01,0.10,1.04
富山県,2020-06-16,0.60,0.00,2.02,0.11,1.05
富山県,2020-06-17,0.58,0.00,2.03,0.06,1.01
富山県,2020-06-18,0.56,0.00,2.03,0.06,1.01
富山県,2020-06-19,0.53,0.00,2.04,0.07,1.02
富山県,2020-06-20,0.51,0.00,2.05,0.08,1.03
富山県,2020-06-21,0.48,0.00,2.06,0.10,1.05
富山県,2020-06-22,0.45,0.00,2.06,0.05,1.01
富山県,2020-06-23,0.42,0.00,2.07,0.05,1.01
富山県,2020-06-24,0.39,0.00,2.08,0.06,1.02
富山県,2020-06-25,0.37,0.00,2.09,0.07,1.03
富山県,2020-06-26,0.35,0.00,2.09,0.08,1.04
富山県,2020-06-27,0.34,0.00,2.10,0.11,1.07
富山県,2020-06-28,0.34,0.00,2.11,0.05,1.02
富山県,2020-06-29,0.33,0.00,2.12,0.05,1.02
富山県,2020-06-30,0.32,0.00,2.12,0.06,1.03
富山県,2020-07-01,0.32,0.00,2.13,0.07,1.04
富山県,2020-07-02,0.32,0.00,2.14,0.09,1.06
富山県,2020-07-03,0.31,0.00,2.14,0.04,1.02
富山県,2020-07-04,0.31,0.00,2.15,0.05,1.03
富山県,2020-07-05,0.31,0.00,2.16,0.05,1.03
富山県,2020-07-06,0.30,0.00,2.17,0.06,1.04
富山県,2020-07-07,0.30,0.00,2.17,0.08,1.06
富山県,2020-07-08,0.30,0.00,2.18,0.03,1.02
富山県,2020-07-09,0.30,0.00,2.19,0.04,1.03
富山県,2020-07-10,0.30,0.00,2.19,0.05,1.04
富山県,2020-07-11,0.30,0.00,2.20,0.05,1.04
富山県,2020-07-12,0.30,0.00,2.21,0.07,1.06
富山県,2020-07-13,0.29,0.00,2.21,0.09,1.08
富山県,2020-07-14,0.29,0.00,2.22,0.03,1.03
富山県,2020-07-15,0.29,0.00,2.23,0.04,1.04
富山県,2020-07-16,0.29,0.00,2.23,0.05,1.05
富山県,2020-07-17,0.29,0.00,2.24,0.06,1.06
富山県,2020-07-18,0.29,0.00,2.25,0.07,1.07
富山県,2020-07-19,0.29,0.00,2.25,0.03,1.04
富山県,2020-07-20,0.30,0.00,2.24,0.07,1.07
富山県,2020-07-21,0.30,0.00,2.24,0.05,1.05
富山県,2020-07-22,0.31,0.00,2.23,0.04,1.04
富山県,2020-07-23,0.32,0.00,2.22,0.03,1.03
富山県,2020-07-24,0.34,0.00,2.21,0.07,1.06
富山県,2020-07-25,0.26,0.00,2.09,0.04,0.95
富山県,2020-07-26,0.26,0.00,2.09,0.05,0.96
富山県,2020-07-27,0.26,0.00,2.10,0.01,0.93
富山県,2020-07-28,0.26,0.00,2.11,0.02,0.94
富山県,2020-07-29,0.26,0.00,2.12,0.03,0.95
富山県,2020-07-30,0.27,0.00,2.11,0.03,0.95
富山県,2020-07-31,0.39,0.00,2.22,0.05,1.05
富山県,2020-08-01,0.44,0.00,2.20,0.07,1.06
富山県,2020-08-02,0.72,0.00,2.29,0.14,1.20
富山県,2020-08-03,0.94,0.00,2.37,0.35,1.46
富山県,2020-08-04,1.11,0.00,2.42,0.40,1.54
富山県,2020-08-05,1.24,0.00,2.45,0.53,1.67
富山県,2020-08-06,1.21,0.03,2.39,0.62,1.71
富山県,2020-08-07,1.19,0.03,2.32,0.55,1.61
富山県,2020-08-08,1.17,0.03,2.26,0.54,1.57
富山県,2020-08-09,1.06,0.00,2.11,0.48,1.46
富山県,2020-08-10,1.05,0.00,2.08,0.52,1.48
富山県,2020-08-11,0.95,0.00,1.98,0.37,1.30
富山県,2020-08-12,0.95,0.00,1.96,0.39,1.31
富山県,2020-08-13,0.87,0.00,1.88,0.29,1.18
富山県,2020-08-14,0.87,0.00,1.87,0.27,1.16
富山県,2020-08-15,0.96,0.00,1.93,0.47,1.37
富山県,2020-08-16,0.96,0.00,1.92,0.39,1.29
富山県,2020-08-17,1.04,0.00,1.97,0.47,1.38
富山県,2020-08-18,1.03,0.00,1.95,0.47,1.37
富山県,2020-08-19,1.03,0.00,1.93,0.47,1.36
富山県,2020-08-20,1.03,0.02,1.93,0.48,1.36
富山県,2020-08-21,0.95,0.01,1.85,0.41,1.27
富山県,2020-08-22,0.88,0.00,1.78,0.34,1.18
富山県,2020-08-23,0.95,0.01,1.84,0.47,1.32
富山県,2020-08-24,1.02,0.01,1.89,0.52,1.38
富山県,2020-08-25,1.08,0.05,1.96,0.60,1.46
富山県,2020-08-26,1.14,0.05,1.99,0.62,1.48
富山県,2020-08-27,1.13,0.08,1.99,0.60,1.45
富山県,2020-08-28,1.12,0.07,1.96,0.69,1.52
富山県,2020-08-29,1.06,0.04,1.87,0.56,1.38
富山県,2020-08-30,1.00,0.01,1.79,0.49,1.30
富山県,2020-08-31,0.94,0.00,1.73,0.42,1.22
富山県,2020-09-01,0.94,0.00,1.73,0.42,1.22
富山県,2020-09-02,0.88,0.00,1.68,0.36,1.15
富山県,2020-09-03,0.88,0.01,1.69,0.37,1.16
富山県,2020-09-04,0.81,0.00,1.64,0.29,1.07
富山県,2020-09-05,0.74,0.00,1.60,0.26,1.02
富山県,2020-09-06,0.74,0.00,1.61,0.18,0.95
富山県,2020-09-07,0.73,0.00,1.62,0.21,0.98
富山県,2020-09-08,0.73,0.00,1.62,0.28,1.05
富山県,2020-09-09,0.72,0.00,1.63,0.16,0.94
富山県,2020-09-10,0.72,0.00,1.64,0.19,0.97
富山県,2020-09-11,0.71,0.00,1.65,0.13,0.92
富山県,2020-09-12,0.59,0.00,1.60,0.08,0.84
富山県,2020-09-13,0.57,0.00,1.61,0.09,0.85
富山県,2020-09-14,0.55,0.00,1.62,0.10,0.86
富山県,2020-09-15,0.53,0.00,1.63,0.13,0.89
富山県,2020-09-16,0.50,0.00,1.64,0.06,0.83
富山県,2020-09-17,0.47,0.00,1.65,0.07,0.84
富山県,2020-09-18,0.44,0.00,1.66,0.09,0.86
富山県,2020-09-19,0.40,0.00,1.67,0.12,0.89
富山県,2020-09-20,0.37,0.00,1.68,0.05,0.83
富山県,2020-09-21,0.35,0.00,1.69,0.06,0.84
富山県,2020-09-22,0.33,0.00,1.70,0.08,0.86
富山県,2020-09-23,0.32,0.00,1.71,0.10,0.88
富山県,2020-09-24,0.31,0.00,1.72,0.05,0.84
富山県,2020-09-25,0.31,0.00,1.73,0.05,0.84
富山県,2020-09-26,0.30,0.00,1.73,0.07,0.86
富山県,2020-09-27,0.31,0.00,1.74,0.08,0.87
富山県,2020-09-28,0.55,0.00,1.81,0.12,0.96
富山県,2020-09-29,0.56,0.00,1.81,0.13,0.97
富山県,2020-09-30,0.57,0.00,1.81,0.13,0.97
富山県,2020-10-01,0.58,0.00,1.81,0.14,0.98
富山県,2020-10-02,0.39,0.00,1.74,0.05,0.85
富山県,2020-10-03,0.38,0.00,1.74,0.06,0.86
富山県,2020-10-04,0.26,0.00,1.68,0.07,0.82
富山県,2020-10-05,0.26,0.00,1.69,0.02,0.78
富山県,2020-10-06,0.26,0.00,1.70,0.03,0.79
富山県,2020-10-07,0.26,0.00,1.71,0.04,0.80
富山県,2020-10-08,0.26,0.00,1.72,0.06,0.82
富山県,2020-10-09,0.26,0.00,1.72,0.02,0.79
富山県,2020-10-10,0.26,0.00,1.73,0.03,0.80
富山県,2020-10-11,0.26,0.00,1.74,0.04,0.81
富山県,2020-10-12,0.26,0.00,1.75,0.06,0.83
富山県,2020-10-13,0.26,0.00,1.76,0.02,0.80
富山県,2020-10-14,0.26,0.00,1.77,0.03,0.81
富山県,2020-10-15,0.26,0.00,1.77,0.04,0.82
富山県,2020-10-16,0.26,0.00,1.78,0.06,0.84
富山県,2020-10-17,0.26,0.00,1.79,0.02,0.81
富山県,2020-10-18,0.26,0.00,1.80,0.03,0.82
富山県,2020-10-19,0.26,0.00,1.81,0.04,0.83
富山県,2020-10-20,0.26,0.00,1.82,0.06,0.85
富山県,2020-10-21,0.26,0.00,1.82,0.02,0.82
富山県,2020-10-22,0.26,0.00,1.83,0.03,0.83
富山県,2020-10-23,0.26,0.00,1.84,0.04,0.84
富山県,2020-10-24,0.26,0.00,1.85,0.06,0.86
富山県,2020-10-25,0.26,0.00,1.86,0.02,0.83
富山県,2020-10-26,0.26,0.00,1.86,0.03,0.84
富山県,2020-10-27,0.26,0.00,1.87,0.04,0.85
富山県,2020-10-28,0.26,0.00,1.88,0.06,0.87
富山県,2020-10-29,0.26,0.00,1.89,0.02,0.84
富山県,2020-10-30,0.26,0.00,1.89,0.03,0.85
富山県,2020-10-31,0.26,0.00,1.90,0.04,0.86
富山県,2020-11-01,0.26,0.00,1.91,0.07,0.89
富山県,2020-11-02,0.26,0.00,1.92,0.02,0.85
富山県,2020-11-03,0.26,0.00,1.92,0.03,0.86
富山県,2020-11-04,0.26,0.00,1.93,0.04,0.87
富山県,2020-11-05,0.26,0.00,1.94,0.07,0.90
富山県,2020-11-06,0.26,0.00,1.95,0.02,0.86
富山県,2020-11-07,0.26,0.00,1.95,0.03,0.87
富山県,2020-11-08,0.26,0.00,1.96,0.04,0.88
富山県,2020-11-09,0.26,0.00,1.97,0.01,0.86
富山県,2020-11-10,0.26,0.00,1.98,0.02,0.87
富山県,2020-11-11,0.26,0.00,1.98,0.03,0.88
富山県,2020-11-12,0.26,0.00,1.99,0.04,0.89
富山県,2020-11-13,0.26,0.00,2.00,0.01,0.87
富山県,2020-11-14,0.26,0.00,1.99,0.01,0.87
富山県,2020-11-15,0.27,0.00,1.99,0.02,0.88
富山県,2020-11-16,0.36,0.00,2.10,0.04,0.97
富山県,2020-11-17,0.40,0.00,2.08,0.09,1.01
富山県,2020-11-18,0.62,0.00,2.17,0.11,1.10
富山県,2020-11-19,0.65,0.00,2.14,0.12,1.10
富山県,2020-11-20,0.67,0.00,2.11,0.15,1.12
富山県,2020-11-21,0.53,0.00,1.99,0.11,1.01
富山県,2020-11-22,0.54,0.00,1.98,0.09,0.99
富山県,2020-11-23,0.56,0.00,1.97,0.08,0.98
富山県,2020-11-24,0.57,0.00,1.96,0.07,0.97
富山県,2020-11-25,0.58,0.00,1.96,0.07,0.97
富山県,2020-11-26,0.59,0.00,1.95,0.14,1.03
富山県,2020-11-27,0.60,0.00,1.94,0.12,1.01
富山県,2020-11-28,0.61,0.00,1.93,0.11,1.00
富山県,2020-11-29,0.43,0.00,1.85,0.05,0.89
富山県,2020-11-30,0.43,0.00,1.85,0.05,0.89
富山県,2020-12-01,0.42,0.00,1.85,0.06,0.90
富山県,2020-12-02,0.42,0.00,1.85,0.06,0.90
富山県,2020-12-03,0.27,0.00,1.77,0.03,0.82
富山県,2020-12-04,0.27,0.00,1.78,0.04,0.83
富山県,2020-12-05,0.27,0.00,1.79,0.06,0.85
富山県,2020-12-06,0.27,0.00,1.80,0.02,0.82
富山県,2020-12-07,0.27,0.00,1.81,0.03,0.83
富山県,2020-12-08,0.27,0.00,1.82,0.04,0.84
富山県,2020-12-09,0.27,0.00,1.82,0.05,0.85
富山県,2020-12-10,0.40,0.00,1.90,0.06,0.92
富山県,2020-12-11,0.43,0.00,1.90,0.06,0.92
富山県,2020-12-12,0.64,0.00,1.98,0.17,1.08
富山県,2020-12-13,0.49,0.00,1.88,0.06,0.92
富山県,2020-12-14,0.51,0.00,1.87,0.06,0.92
富山県,2020-12-15,0.52,0.00,1.87,0.06,0.92
富山県,2020-12-16,0.69,0.00,1.94,0.11,1.02
富山県,2020-12-17,0.70,0.00,1.93,0.16,1.06
富山県,2020-12-18,0.84,0.00,2.00,0.25,1.19
富山県,2020-12-19,0.85,0.00,1.98,0.27,1.20
富山県,2020-12-20,0.86,0.00,1.96,0.30,1.22
富山県,2020-12-21,0.96,0.00,2.01,0.41,1.35
富山県,2020-12-22,1.14,0.03,2.15,0.54,1.51
富山県,2020-12-23,1.13,0.04,2.11,0.59,1.53
富山県,2020-12-24,1.20,0.09,2.17,0.65,1.58
富山県,2020-12-25,1.11,0.03,2.02,0.55,1.45
富山県,2020-12-26,1.03,0.00,1.91,0.51,1.38
富山県,2020-12-27,0.96,0.02,1.85,0.43,1.28
富山県,2020-12-28,0.89,0.00,1.77,0.36,1.19
富山県,2020-12-29,0.82,0.00,1.71,0.30,1.11
富山県,2020-12-30,0.89,0.00,1.77,0.35,1.18
富山県,2020-12-31,0.96,0.02,1.83,0.43,1.27
富山県,2021-01-01,1.03,0.03,1.88,0.54,1.38
富山県,2021-01-02,1.08,0.05,1.93,0.59,1.43
富山県,2021-01-03,1.25,0.16,2.12,0.75,1.59
富山県,2021-01-04,1.39,0.35,2.31,0.91,1.73
富山県,2021-01-05,1.59,0.57,2.48,1.11,1.90
富山県,2021-01-06,1.65,0.67,2.49,1.19,1.94
富山県,2021-01-07,1.65,0.76,2.48,1.22,1.93
富山県,2021-01-08,1.54,0.67,2.32,1.13,1.81
富山県,2021-01-09,1.41,0.56,2.16,1.01,1.67
富山県,2021-01-10,1.25,0.44,2.00,0.84,1.49
富山県,2021-01-11,1.20,0.38,1.92,0.80,1.44
富山県,2021-01-12,1.12,0.33,1.85,0.76,1.39
富山県,2021-01-13,1.11,0.28,1.80,0.73,1.36
富山県,2021-01-14,1.11,0.29,1.80,0.79,1.41
富山県,2021-01-15,1.07,0.26,1.76,0.72,1.34
富山県,2021-01-16,1.04,0.23,1.72,0.68,1.30
富山県,2021-01-17,1.00,0.22,1.70,0.65,1.27
富山県,2021-01-18,0.94,0.11,1.58,0.60,1.22
富山県,2021-01-19,0.94,0.14,1.61,0.56,1.19
富山県,2021-01-20,0.91,0.11,1.57,0.54,1.17
富山県,2021-01-21,0.92,0.10,1.57,0.51,1.15
富山県,2021-01-22,0.88,0.06,1.52,0.49,1.13
富山県,2021-01-23,0.85,0.03,1.48,0.49,1.13
富山県,2021-01-24,0.82,0.03,1.46,0.40,1.05
富山県,2021-01-25,0.82,0.04,1.48,0.46,1.11
富山県,2021-01-26,0.82,0.04,1.49,0.42,1.08
富山県,2021-01-27,0.82,0.03,1.49,0.39,1.06
富山県,2021-01-28,0.82,0.03,1.50,0.44,1.11
富山県,2021-01-29,0.83,0.02,1.50,0.40,1.08
富山県,2021-01-30,0.78,0.00,1.46,0.35,1.03
富山県,2021-01-31,0.74,0.00,1.44,0.27,0.95
富山県,2021-02-01,0.74,0.00,1.45,0.32,1.00
富山県,2021-02-02,0.74,0.00,1.46,0.28,0.97
富山県,2021-02-03,0.68,0.00,1.43,0.23,0.91
富山県,2021-02-04,0.67,0.00,1.44,0.18,0.87
富山県,2021-02-05,0.67,0.00,1.45,0.21,0.90
富山県,2021-02-06,0.66,0.00,1.46,0.15,0.85
富山県,2021-02-07,0.65,0.00,1.47,0.19,0.89
富山県,2021-02-08,0.64,0.00,1.48,0.13,0.84
富山県,2021-02-09,0.64,0.00,1.49,0.15,0.86
富山県,2021-02-10,0.63,0.00,1.50,0.22,0.93
富山県,2021-02-11,0.62,0.00,1.51,0.12,0.84
富山県,2021-02-12,0.61,0.00,1.52,0.14,0.86
富山県,2021-02-13,0.61,0.00,1.53,0.09,0.82
富山県,2021-02-14,0.69,0.00,1.59,0.14,0.90
富山県,2021-02-15,0.69,0.00,1.60,0.16,0.92
富山県,2021-02-16,0.69,0.00,1.60,0.19,0.95
富山県,2021-02-17,0.69,0.00,1.61,0.23,0.99
富山県,2021-02-18,0.69,0.00,1.61,0.14,0.91
富山県,2021-02-19,0.69,0.00,1.62,0.16,0.93
富山県,2021-02-20,0.69,0.00,1.63,0.18,0.95
富山県,2021-02-21,0.69,0.00,1.63,0.22,0.99
富山県,2021-02-22,0.58,0.00,1.58,0.08,0.83
富山県,2021-02-23,0.57,0.00,1.59,0.09,0.84
富山県,2021-02-24,0.36,0.00,1.55,0.05,0.77
富山県,2021-02-25,0.32,0.00,1.56,0.06,0.78
富山県,2021-02-26,0.31,0.00,1.57,0.07,0.79
富山県,2021-02-27,0.30,0.00,1.58,0.09,0.81
富山県,2021-02-28,0.29,0.00,1.59,0.04,0.77
富山県,2021-03-01,0.29,0.00,1.60,0.05,0.78
富山県,2021-03-02,0.29,0.00,1.61,0.06,0.79
富山県,2021-03-03,0.28,0.00,1.62,0.09,0.82
富山県,2021-03-04,0.28,0.00,1.63,0.04,0.78
富山県,2021-03-05,0.29,0.00,1.63,0.05,0.79
富山県,2021-03-06,0.29,0.00,1.64,0.06,0.80
富山県,2021-03-07,0.29,0.00,1.64,0.09,0.83
富山県,2021-03-08,0.25,0.00,1.59,0.06,0.76
富山県,2021-03-09,0.25,0.00,1.60,0.02,0.73
富山県,2021-03-10,0.25,0.00,1.61,0.03,0.74
富山県,2021-03-11,0.25,0.00,1.62,0.04,0.75
富山県,2021-03-12,0.25,0.00,1.62,0.07,0.78
富山県,2021-03-13,0.25,0.00,1.63,0.02,0.74
富山県,2021-03-14,0.26,0.00,1.64,0.04,0.76
富山県,2021-03-15,0.26,0.00,1.64,0.05,0.77
富山県,2021-03-16,0.26,0.00,1.65,0.02,0.75
富山県,2021-03-17,0.27,0.00,1.65,0.03,0.76
富山県,2021-03-18,0.27,0.00,1.66,0.05,0.78
富山県,2021-03-19,0.27,0.00,1.66,0.07,0.80
富山県,2021-03-20,0.36,0.00,1.74,0.09,0.87
富山県,2021-03-21,0.38,0.00,1.74,0.04,0.83
富山県,2021-03-22,0.40,0.00,1.74,0.05,0.84
富山県,2021-03-23,0.42,0.00,1.74,0.06,0.85
富山県,2021-03-24,0.43,0.00,1.74,0.07,0.86
富山県,2021-03-25,0.45,0.00,1.74,0.08,0.87
富山県,2021-03-26,0.46,0.00,1.74,0.10,0.89
富山県,2021-03-27,0.31,0.00,1.67,0.05,0.80
富山県,2021-03-28,0.30,0.00,1.68,0.06,0.81
富山県,2021-03-29,0.30,0.00,1.68,0.09,0.84
富山県,2021-03-30,0.48,0.00,1.76,0.10,0.90
富山県,2021-03-31,0.49,0.00,1.76,0.12,0.92
富山県,2021-04-01,0.65,0.00,1.83,0.13,0.98
富山県,2021-04-02,0.78,0.00,1.89,0.19,1.08
富山県,2021-04-03,0.79,0.00,1.88,0.25,1.13
富山県,2021-04-04,1.08,0.03,2.09,0.50,1.45
富山県,2021-04-05,1.24,0.10,2.23,0.68,1.63
富山県,2021-04-06,1.36,0.21,2.36,0.81,1.74
富山県,2021-04-07,1.45,0.31,2.43,0.90,1.80
富山県,2021-04-08,1.46,0.34,2.39,0.93,1.79
富山県,2021-04-09,1.41,0.33,2.30,0.94,1.76
富山県,2021-04-10,1.31,0.29,2.18,0.87,1.66
富山県,2021-04-11,1.14,0.14,1.94,0.68,1.45
富山県,2021-04-12,1.13,0.16,1.93,0.66,1.42
富山県,2021-04-13,1.12,0.15,1.90,0.66,1.41
富山県,2021-04-14,1.20,0.23,1.99,0.75,1.49
富山県,2021-04-15,1.27,0.33,2.07,0.86,1.58
富山県,2021-04-16,1.32,0.40,2.11,0.88,1.59
富山県,2021-04-17,1.37,0.51,2.17,0.94,1.63
山口県,2020-01-16,3.00,0.86,6.84,1.86,4.27
山口県,2020-01-17,3.00,0.88,6.87,1.80,4.22
山口県,2020-01-18,3.01,0.90,6.90,1.84,4.26
山口県,2020-01-19,3.01,0.85,6.87,1.90,4.32
山口県,2020-01-20,3.01,0.86,6.89,1.83,4.26
山口県,2020-01-21,3.02,0.88,6.92,1.88,4.31
山口県,2020-01-22,3.02,0.83,6.89,1.82,4.26
山口県,2020-01-23,3.02,0.84,6.91,1.86,4.30
山口県,2020-01-24,3.03,0.86,6.94,1.93,4.37
山口県,2020-01-25,3.03,0.89,6.98,1.84,4.29
山口県,2020-01-26,3.03,0.82,6.93,1.90,4.35
山口県,2020-01-27,3.04,0.83,6.95,1.83,4.29
山口県,2020-01-28,3.04,0.84,6.97,1.87,4.33
山口県,2020-01-29,3.04,0.79,6.94,1.81,4.28
山口県,2020-01-30,3.05,0.79,6.95,1.85,4.32
山口県,2020-01-31,3.05,0.80,6.97,1.92,4.39
山口県,2020-02-01,3.05,0.81,6.99,1.84,4.32
山口県,2020-02-02,3.05,0.83,7.02,1.89,4.37
山口県,2020-02-03,3.06,0.76,6.97,1.82,4.31
山口県,2020-02-04,3.06,0.76,6.98,1.86,4.35
山口県,2020-02-05,3.06,0.77,7.00,1.94,4.43
山口県,2020-02-06,3.07,0.77,7.01,1.85,4.35
山口県,2020-02-07,3.07,0.78,7.03,1.90,4.40
山口県,2020-02-08,3.07,0.80,7.06,1.83,4.34
山口県,2020-02-09,3.08,0.72,7.00,1.87,4.38
山口県,2020-02-10,3.08,0.72,7.01,1.96,4.47
山口県,2020-02-11,3.08,0.72,7.02,1.85,4.37
山口県,2020-02-12,3.08,0.73,7.04,1.91,4.43
山口県,2020-02-13,3.09,0.73,7.05,1.84,4.37
山口県,2020-02-14,3.09,0.73,7.06,1.88,4.41
山口県,2020-02-15,3.09,0.73,7.07,1.82,4.36
山口県,2020-02-16,3.10,0.73,7.08,1.86,4.40
山口県,2020-02-17,3.10,0.73,7.09,1.91,4.45
山口県,2020-02-18,3.10,0.73,7.10,1.84,4.39
山口県,2020-02-19,3.10,0.74,7.12,1.88,4.43
山口県,2020-02-20,3.11,0.75,7.14,1.82,4.38
